timestamp,latitude,longitude,pm2_5_ug_m3,pm10_ug_m3,co2_ppm,temperature_c,humidity_percent,wind_speed_m_s,aqi_demo
2026-08-02 11:00:43.520,19.191812,73.190748,42.9,63.6,478.6,28.08,74.2,2.78,72
2026-08-02 11:00:43.600,19.191778,73.190753,45.6,69.9,485.4,28.11,74.4,2.75,76
2026-08-02 11:00:43.680,19.191755,73.190719,45.1,68.6,481.5,28.2,74.3,2.72,75
2026-08-02 11:00:43.760,19.191786,73.190792,45.0,68.1,485.0,28.09,74.7,2.81,75
2026-08-02 11:00:43.840,19.191793,73.190666,45.1,69.1,480.9,28.16,74.9,2.78,75
2026-08-02 11:00:43.920,19.191763,73.190771,46.2,70.6,484.0,28.22,74.3,2.82,77
2026-08-02 11:00:44.000,19.191732,73.190665,44.6,69.5,482.2,28.1,74.5,2.73,74
2026-08-02 11:00:44.080,19.191788,73.190693,45.9,70.6,480.1,28.07,74.6,2.64,76
2026-08-02 11:00:44.160,19.191695,73.190732,44.4,68.3,480.2,28.22,74.6,2.77,74
2026-08-02 11:00:44.240,19.19172,73.190675,46.4,72.0,484.7,28.08,73.6,2.85,77
2026-08-02 11:00:44.320,19.191724,73.190736,46.0,71.6,486.5,28.2,74.6,2.73,77
2026-08-02 11:00:44.400,19.191757,73.190618,45.4,68.9,486.1,28.08,74.1,2.81,76
2026-08-02 11:00:44.480,19.191649,73.190696,45.9,68.9,479.7,28.19,74.0,2.67,76
2026-08-02 11:00:44.560,19.191712,73.190682,44.3,67.0,480.0,28.16,74.8,2.84,74
2026-08-02 11:00:44.640,19.191667,73.190734,45.1,64.3,481.1,28.12,74.7,2.71,75
2026-08-02 11:00:44.720,19.19167,73.190711,45.0,70.0,486.1,28.21,74.1,2.68,75
2026-08-02 11:00:44.800,19.191596,73.190677,43.0,65.1,481.8,28.12,74.4,2.79,72
2026-08-02 11:00:44.880,19.19164,73.190688,44.2,68.2,481.8,28.15,73.7,2.78,74
2026-08-02 11:00:44.960,19.191583,73.19066,44.5,68.0,479.2,28.13,74.3,2.66,74
2026-08-02 11:00:45.040,19.191565,73.190646,44.1,67.7,478.3,28.1,74.2,2.61,74
2026-08-02 11:00:45.120,19.191656,73.19069,43.0,63.5,473.2,28.1,74.1,2.85,72
2026-08-02 11:00:45.200,19.191599,73.190713,42.6,64.8,474.9,28.15,73.6,2.77,71
2026-08-02 11:00:45.280,19.191576,73.190669,45.6,68.3,477.3,28.18,74.3,2.81,76
2026-08-02 11:00:45.360,19.191517,73.190702,44.6,67.3,476.0,28.1,74.2,2.87,74
2026-08-02 11:00:45.440,19.191524,73.190665,44.7,67.4,473.9,28.19,74.5,2.84,74
2026-08-02 11:00:45.520,19.191543,73.190698,45.6,70.5,469.7,28.05,74.3,2.77,76
2026-08-02 11:00:45.600,19.191532,73.19059,45.7,69.6,480.9,28.17,74.3,2.9,76
2026-08-02 11:00:45.680,19.191506,73.190639,44.2,65.7,479.5,28.1,74.3,2.66,74
2026-08-02 11:00:45.760,19.191418,73.190657,42.6,64.6,477.3,28.16,73.4,2.8,71
2026-08-02 11:00:45.840,19.19145,73.190592,45.2,67.5,478.9,28.07,74.1,2.93,75
2026-08-02 11:00:45.920,19.191423,73.190702,44.9,65.3,476.9,28.11,74.0,2.79,75
2026-08-02 11:00:46.000,19.191369,73.190613,43.6,66.6,481.6,28.21,73.6,2.88,73
2026-08-02 11:00:46.080,19.191407,73.190591,45.5,71.0,480.5,28.18,73.8,2.7,76
2026-08-02 11:00:46.160,19.191361,73.190618,43.7,63.8,480.8,28.08,73.6,2.86,73
2026-08-02 11:00:46.240,19.191344,73.190617,44.4,69.6,481.2,28.14,74.0,2.73,74
2026-08-02 11:00:46.320,19.191299,73.190647,45.3,70.9,482.7,28.15,73.8,2.75,76
2026-08-02 11:00:46.400,19.191311,73.190613,43.9,65.5,473.8,28.11,73.7,2.84,73
2026-08-02 11:00:46.480,19.191271,73.190653,43.8,65.1,468.6,28.04,74.0,2.87,73
2026-08-02 11:00:46.560,19.191283,73.190663,44.2,68.2,478.3,28.21,74.2,2.74,74
2026-08-02 11:00:46.640,19.191265,73.190609,42.4,64.9,471.5,28.12,73.8,2.8,71
2026-08-02 11:00:46.720,19.1912,73.190645,44.3,66.5,472.9,28.25,73.4,2.84,74
2026-08-02 11:00:46.800,19.191215,73.190589,45.0,70.0,479.3,28.09,73.9,2.76,75
2026-08-02 11:00:46.880,19.191201,73.190666,44.3,66.6,475.4,28.12,73.5,2.82,74
2026-08-02 11:00:46.960,19.191254,73.19051,45.7,69.9,473.7,28.22,73.8,2.83,76
2026-08-02 11:00:47.040,19.191142,73.190638,42.9,64.5,471.5,28.08,73.8,2.92,72
2026-08-02 11:00:47.120,19.191123,73.190654,43.7,63.9,472.2,28.12,74.3,2.71,73
2026-08-02 11:00:47.200,19.1911,73.190562,45.0,68.7,473.9,28.16,73.8,2.79,75
2026-08-02 11:00:47.280,19.191108,73.190612,45.8,67.4,477.6,28.03,73.3,2.95,76
2026-08-02 11:00:47.360,19.191159,73.190587,42.8,63.2,471.9,28.15,73.3,2.84,71
2026-08-02 11:00:47.440,19.191081,73.190594,44.0,66.1,474.3,28.03,73.5,2.82,73
2026-08-02 11:00:47.520,19.190994,73.190577,44.2,66.1,471.1,28.15,73.9,2.69,74
2026-08-02 11:00:47.600,19.190946,73.190547,45.0,68.9,476.5,28.02,73.4,2.8,75
2026-08-02 11:00:47.680,19.190993,73.190533,44.5,66.0,475.2,28.09,73.7,2.87,74
2026-08-02 11:00:47.760,19.190999,73.190468,45.3,66.4,482.4,28.12,73.5,2.8,76
2026-08-02 11:00:47.840,19.190851,73.190474,42.0,65.4,472.4,28.1,73.5,2.96,70
2026-08-02 11:00:47.920,19.190867,73.190516,42.3,62.2,477.6,28.07,73.0,2.8,70
2026-08-02 11:00:48.000,19.190826,73.19053,43.2,63.9,474.2,28.1,73.3,2.86,72
2026-08-02 11:00:48.080,19.190815,73.190568,43.2,66.5,473.0,28.16,73.5,2.79,72
2026-08-02 11:00:48.160,19.19074,73.190557,42.1,60.6,474.4,28.05,73.6,2.84,70
2026-08-02 11:00:48.240,19.190804,73.190457,41.0,61.0,474.5,28.03,73.1,2.8,68
2026-08-02 11:00:48.320,19.190752,73.190521,43.8,65.4,470.7,28.12,73.0,2.78,73
2026-08-02 11:00:48.400,19.190806,73.190446,43.3,64.1,472.8,28.07,73.0,2.9,72
2026-08-02 11:00:48.480,19.190683,73.190475,43.4,64.1,473.8,28.13,73.0,2.89,72
2026-08-02 11:00:48.560,19.190702,73.190532,41.9,63.8,480.3,28.02,73.4,3.04,70
2026-08-02 11:00:48.640,19.190631,73.190501,42.8,63.8,469.8,28.11,73.2,2.82,71
2026-08-02 11:00:48.720,19.190647,73.190532,44.4,67.0,465.0,28.18,72.7,2.81,74
2026-08-02 11:00:48.800,19.190606,73.190524,42.3,63.3,470.2,28.07,73.1,2.7,70
2026-08-02 11:00:48.880,19.190546,73.190392,43.2,64.5,472.2,28.03,72.7,2.79,72
2026-08-02 11:00:48.960,19.190428,73.190495,43.9,64.7,466.1,28.04,72.6,2.96,73
2026-08-02 11:00:49.040,19.190498,73.190468,42.8,66.1,468.8,28.14,73.4,3.01,71
2026-08-02 11:00:49.120,19.190427,73.190422,44.6,66.6,476.5,28.06,73.4,3.0,74
2026-08-02 11:00:49.200,19.190465,73.190341,43.9,63.6,470.9,27.97,73.2,2.95,73
2026-08-02 11:00:49.280,19.19039,73.190352,43.4,63.5,471.0,27.93,73.2,2.82,72
2026-08-02 11:00:49.360,19.190381,73.190431,43.7,66.4,470.0,28.04,73.2,2.99,73
2026-08-02 11:00:49.440,19.190329,73.190375,43.2,63.2,467.7,28.05,73.1,2.87,72
2026-08-02 11:00:49.520,19.190271,73.190405,43.4,64.6,467.6,28.05,73.0,2.85,72
2026-08-02 11:00:49.600,19.190345,73.190408,43.9,65.1,468.8,28.1,73.1,2.9,73
2026-08-02 11:00:49.680,19.190258,73.190385,41.7,62.8,473.5,27.97,72.8,2.92,70
2026-08-02 11:00:49.760,19.190223,73.190346,45.8,71.2,468.5,27.99,73.0,2.84,76
2026-08-02 11:00:49.840,19.190256,73.190335,43.9,64.6,470.9,28.0,73.1,2.83,73
2026-08-02 11:00:49.920,19.190183,73.190366,43.3,68.1,470.1,28.07,72.5,2.81,72
2026-08-02 11:00:50.000,19.19017,73.190317,44.2,66.7,467.5,28.0,73.7,2.77,74
2026-08-02 11:00:50.080,19.19012,73.190294,44.5,68.4,467.8,28.05,73.0,2.98,74
2026-08-02 11:00:50.160,19.190053,73.190332,44.3,68.2,468.9,28.0,73.1,2.89,74
2026-08-02 11:00:50.240,19.190047,73.190362,45.3,69.5,469.8,28.08,72.5,2.68,76
2026-08-02 11:00:50.320,19.190034,73.190316,43.4,63.2,465.8,27.98,72.4,2.77,72
2026-08-02 11:00:50.400,19.18995,73.190344,44.0,66.7,467.5,28.07,72.8,2.8,73
2026-08-02 11:00:50.480,19.189929,73.190296,43.8,66.9,477.8,28.09,73.2,2.9,73
2026-08-02 11:00:50.560,19.189919,73.190235,43.0,64.9,468.4,27.98,72.7,2.86,72
2026-08-02 11:00:50.640,19.189866,73.190335,44.7,65.2,471.7,28.08,73.3,2.83,74
2026-08-02 11:00:50.720,19.189808,73.190299,43.2,63.7,469.8,28.03,72.4,2.96,72
2026-08-02 11:00:50.800,19.18984,73.190276,43.5,66.7,466.2,27.92,72.8,2.99,72
2026-08-02 11:00:50.880,19.189794,73.190254,42.9,63.7,468.7,28.06,72.5,2.84,72
2026-08-02 11:00:50.960,19.189734,73.190257,44.2,65.9,468.8,28.01,72.3,2.81,74
2026-08-02 11:00:51.040,19.189771,73.190246,42.4,60.8,470.0,28.02,72.5,2.76,71
2026-08-02 11:00:51.120,19.189713,73.190267,44.9,66.1,466.7,28.05,72.5,2.87,75
2026-08-02 11:00:51.200,19.189656,73.190221,44.3,67.8,466.9,27.92,72.6,2.77,74
2026-08-02 11:00:51.280,19.189612,73.190208,43.5,65.0,471.7,27.98,72.3,2.89,72
2026-08-02 11:00:51.360,19.18958,73.19018,42.9,63.8,468.4,28.01,73.5,2.81,72
2026-08-02 11:00:51.440,19.189549,73.190138,41.5,61.2,467.4,27.96,72.6,2.78,69
2026-08-02 11:00:51.520,19.189533,73.190162,44.4,65.2,464.4,27.94,71.7,2.71,74
2026-08-02 11:00:51.600,19.189483,73.190135,44.2,63.9,464.7,27.97,72.4,2.78,74
2026-08-02 11:00:51.680,19.189486,73.190172,44.3,66.3,472.3,28.04,72.5,2.84,74
2026-08-02 11:00:51.760,19.189355,73.190131,43.4,66.4,465.4,27.96,72.1,2.85,72
2026-08-02 11:00:51.840,19.189389,73.19007,45.3,65.8,465.6,28.08,72.6,2.73,76
2026-08-02 11:00:51.920,19.189313,73.190106,43.3,64.6,467.8,27.98,72.9,2.79,72
2026-08-02 11:00:52.000,19.189268,73.190099,42.9,64.3,473.6,28.03,71.9,2.67,72
2026-08-02 11:00:52.080,19.189302,73.190052,44.8,65.8,465.9,27.96,71.8,2.83,75
2026-08-02 11:00:52.160,19.189249,73.19004,42.2,61.4,460.5,27.95,72.5,2.69,70
2026-08-02 11:00:52.240,19.189256,73.190067,45.3,68.2,470.2,28.05,71.9,2.7,76
2026-08-02 11:00:52.320,19.189231,73.190103,42.9,64.4,467.8,27.91,72.2,2.7,72
2026-08-02 11:00:52.400,19.1891,73.190064,43.7,62.6,463.4,28.0,72.4,2.79,73
2026-08-02 11:00:52.480,19.189084,73.190009,45.2,66.3,464.7,27.81,72.1,2.68,75
2026-08-02 11:00:52.560,19.189075,73.190027,45.2,67.9,470.7,27.99,71.8,2.57,75
2026-08-02 11:00:52.640,19.189048,73.189967,43.6,62.6,475.9,27.95,71.9,2.82,73
2026-08-02 11:00:52.720,19.188929,73.189951,43.4,62.8,472.3,27.96,72.6,2.79,72
2026-08-02 11:00:52.800,19.188967,73.189937,43.2,64.9,464.5,27.92,72.4,2.74,72
2026-08-02 11:00:52.880,19.188848,73.189961,44.3,66.5,468.0,27.95,71.9,2.63,74
2026-08-02 11:00:52.960,19.188956,73.189959,45.7,66.9,467.1,27.96,71.2,2.68,76
2026-08-02 11:00:53.040,19.188818,73.189895,43.1,64.2,465.7,28.08,72.2,2.7,72
2026-08-02 11:00:53.120,19.188813,73.190071,44.3,66.1,467.9,27.95,72.2,2.66,74
2026-08-02 11:00:53.200,19.18872,73.18984,43.6,66.0,468.8,27.94,71.5,2.87,73
2026-08-02 11:00:53.280,19.188811,73.189879,45.8,68.7,467.3,28.01,72.1,2.58,76
2026-08-02 11:00:53.360,19.1887,73.189865,44.3,65.5,470.4,27.88,72.4,2.56,74
2026-08-02 11:00:53.440,19.188649,73.189882,43.7,64.3,462.5,27.96,72.0,2.73,73
2026-08-02 11:00:53.520,19.188721,73.189764,43.9,64.4,464.2,27.91,71.1,2.63,73
2026-08-02 11:00:53.600,19.188577,73.189868,44.1,66.3,462.3,27.81,71.8,2.74,74
2026-08-02 11:00:53.680,19.188584,73.189832,44.0,66.8,469.3,27.81,71.1,2.65,73
2026-08-02 11:00:53.760,19.188485,73.189823,42.7,63.2,466.0,27.76,71.6,2.58,71
2026-08-02 11:00:53.840,19.188474,73.189713,45.0,68.5,472.0,27.85,71.6,2.52,75
2026-08-02 11:00:53.920,19.188421,73.18977,44.7,68.0,465.4,27.85,71.7,2.48,74
2026-08-02 11:00:54.000,19.18842,73.18973,45.2,70.2,456.0,27.91,71.7,2.78,75
2026-08-02 11:00:54.080,19.188402,73.189715,42.5,63.7,467.1,27.95,72.0,2.63,71
2026-08-02 11:00:54.160,19.188339,73.189686,44.5,64.8,469.0,27.92,71.8,2.52,74
2026-08-02 11:00:54.240,19.188223,73.189691,44.7,65.1,466.9,27.8,72.2,2.44,74
2026-08-02 11:00:54.320,19.188302,73.189684,44.2,66.0,467.3,27.93,71.8,2.53,74
2026-08-02 11:00:54.400,19.188202,73.18961,44.7,64.8,465.7,27.87,71.9,2.48,74
2026-08-02 11:00:54.480,19.188232,73.189652,45.5,66.1,463.9,27.86,71.4,2.46,76
2026-08-02 11:00:54.560,19.188157,73.189635,43.5,64.6,463.3,27.86,71.8,2.6,72
2026-08-02 11:00:54.640,19.188123,73.18965,44.8,66.7,462.9,27.86,72.1,2.44,75
2026-08-02 11:00:54.720,19.18809,73.189526,45.3,66.6,468.1,27.83,72.0,2.63,76
2026-08-02 11:00:54.800,19.188083,73.189564,43.3,65.9,463.5,27.87,71.5,2.54,72
2026-08-02 11:00:54.880,19.188017,73.189562,45.0,67.7,466.2,27.77,71.5,2.55,75
2026-08-02 11:00:54.960,19.187992,73.189528,45.9,69.3,462.0,27.88,71.3,2.63,76
2026-08-02 11:00:55.040,19.187951,73.189563,43.5,65.6,463.6,27.89,71.6,2.52,72
2026-08-02 11:00:55.120,19.187897,73.18955,45.3,68.3,462.1,27.87,71.2,2.36,76
2026-08-02 11:00:55.200,19.187878,73.189517,44.2,64.7,460.1,27.8,72.0,2.5,74
2026-08-02 11:00:55.280,19.18786,73.189517,45.5,66.8,465.3,27.8,71.6,2.48,76
2026-08-02 11:00:55.360,19.18786,73.18945,45.7,66.5,464.4,27.84,70.9,2.51,76
2026-08-02 11:00:55.440,19.187773,73.1894,42.6,62.9,462.5,27.83,71.5,2.52,71
2026-08-02 11:00:55.520,19.187728,73.189361,45.6,67.9,466.5,27.94,71.4,2.53,76
2026-08-02 11:00:55.600,19.187719,73.18938,44.5,66.4,466.1,27.88,71.7,2.36,74
2026-08-02 11:00:55.680,19.187725,73.18939,45.7,69.3,467.4,27.95,71.1,2.39,76
2026-08-02 11:00:55.760,19.187636,73.189375,45.4,69.7,465.5,27.91,71.3,2.48,76
2026-08-02 11:00:55.840,19.187636,73.189357,44.8,68.4,469.7,27.92,70.8,2.42,75
2026-08-02 11:00:55.920,19.187555,73.189352,43.7,64.9,467.9,27.83,71.2,2.38,73
2026-08-02 11:00:56.000,19.187532,73.189313,44.7,67.7,466.5,27.79,71.3,2.47,74
2026-08-02 11:00:56.080,19.187525,73.189289,46.4,70.1,468.9,27.89,71.0,2.42,77
2026-08-02 11:00:56.160,19.187462,73.189231,46.3,70.6,463.9,27.84,71.6,2.46,77
2026-08-02 11:00:56.240,19.187487,73.189271,44.8,66.6,464.8,27.76,71.7,2.44,75
2026-08-02 11:00:56.320,19.187463,73.189201,45.2,71.8,468.0,27.75,70.6,2.57,75
2026-08-02 11:00:56.400,19.187355,73.189231,47.1,72.9,459.4,27.7,71.2,2.48,78
2026-08-02 11:00:56.480,19.187336,73.189218,44.3,67.1,462.8,27.85,71.6,2.44,74
2026-08-02 11:00:56.560,19.187261,73.189188,44.9,65.3,459.5,27.84,71.2,2.64,75
2026-08-02 11:00:56.640,19.187332,73.189146,45.0,66.5,461.5,27.85,71.2,2.37,75
2026-08-02 11:00:56.720,19.187222,73.189158,44.5,66.3,469.2,27.87,71.6,2.36,74
2026-08-02 11:00:56.800,19.18724,73.189138,45.6,69.3,466.3,27.86,71.2,2.26,76
2026-08-02 11:00:56.880,19.187123,73.189112,44.4,66.3,466.2,27.85,71.5,2.23,74
2026-08-02 11:00:56.960,19.18719,73.189109,44.4,66.9,461.0,27.74,71.6,2.33,74
2026-08-02 11:00:57.040,19.187087,73.189034,46.5,69.2,463.0,27.86,71.3,2.39,78
2026-08-02 11:00:57.120,19.187024,73.189027,45.9,67.0,464.8,27.81,71.4,2.3,76
2026-08-02 11:00:57.200,19.187106,73.189016,45.0,68.3,463.3,27.76,71.4,2.28,75
2026-08-02 11:00:57.280,19.187057,73.188989,44.3,64.4,465.6,27.84,71.3,2.35,74
2026-08-02 11:00:57.360,19.187025,73.188886,43.7,64.1,469.5,27.81,70.9,2.38,73
2026-08-02 11:00:57.440,19.186999,73.188924,45.2,66.1,469.8,27.72,71.2,2.26,75
2026-08-02 11:00:57.520,19.187001,73.188916,44.6,64.7,465.5,27.75,71.6,2.2,74
2026-08-02 11:00:57.600,19.186829,73.188882,44.8,68.6,470.0,27.84,70.4,2.26,75
2026-08-02 11:00:57.680,19.186861,73.188869,45.6,68.5,464.9,27.75,71.4,2.28,76
2026-08-02 11:00:57.760,19.186886,73.188843,46.0,71.0,465.2,27.78,71.5,2.23,77
2026-08-02 11:00:57.840,19.186795,73.18886,43.7,66.0,470.5,27.81,71.1,2.15,73
2026-08-02 11:00:57.920,19.186788,73.188836,47.4,69.4,460.5,27.69,71.8,2.27,79
2026-08-02 11:00:58.000,19.1867,73.188814,44.8,67.3,469.1,27.74,71.3,2.25,75
2026-08-02 11:00:58.080,19.186749,73.188796,44.2,64.6,461.5,27.76,71.6,2.26,74
2026-08-02 11:00:58.160,19.186658,73.188705,43.0,63.3,464.1,27.76,70.4,2.16,72
2026-08-02 11:00:58.240,19.186634,73.18871,46.0,68.9,465.1,27.73,70.5,2.18,77
2026-08-02 11:00:58.320,19.186672,73.188742,45.1,67.3,467.5,27.74,70.8,2.19,75
2026-08-02 11:00:58.400,19.186638,73.188615,46.0,69.5,466.9,27.84,71.5,2.12,77
2026-08-02 11:00:58.480,19.186634,73.188729,47.0,68.1,466.9,27.65,71.0,2.42,78
2026-08-02 11:00:58.560,19.186548,73.188631,43.9,63.2,462.3,27.71,71.1,2.34,73
2026-08-02 11:00:58.640,19.186501,73.188618,43.6,62.7,469.1,27.71,71.4,2.22,73
2026-08-02 11:00:58.720,19.186579,73.188532,44.8,68.6,464.0,27.68,71.1,2.28,75
2026-08-02 11:00:58.800,19.186473,73.188607,46.1,71.0,468.7,27.72,71.6,2.2,77
2026-08-02 11:00:58.880,19.186431,73.188584,47.0,71.0,466.5,27.73,71.3,2.25,78
2026-08-02 11:00:58.960,19.186424,73.188573,46.0,70.5,462.1,27.71,71.0,1.98,77
2026-08-02 11:00:59.040,19.186412,73.188461,46.3,71.8,464.6,27.78,71.0,2.33,77
2026-08-02 11:00:59.120,19.186377,73.188524,43.6,64.4,466.9,27.76,70.6,2.16,73
2026-08-02 11:00:59.200,19.186253,73.188497,45.7,68.6,465.2,27.77,70.9,2.27,76
2026-08-02 11:00:59.280,19.186336,73.188429,46.8,69.6,463.8,27.65,70.7,2.03,78
2026-08-02 11:00:59.360,19.186257,73.188409,44.8,67.1,468.1,27.77,70.8,2.15,75
2026-08-02 11:00:59.440,19.186325,73.188387,45.8,69.3,468.5,27.73,70.8,2.07,76
2026-08-02 11:00:59.520,19.186295,73.188389,45.6,69.4,460.7,27.68,70.6,2.36,76
2026-08-02 11:00:59.600,19.186204,73.188323,45.4,70.9,469.1,27.65,70.8,2.13,76
2026-08-02 11:00:59.680,19.186136,73.18828,46.6,68.4,471.1,27.7,71.5,2.1,78
2026-08-02 11:00:59.760,19.186177,73.188332,44.8,68.4,465.6,27.73,71.2,2.11,75
2026-08-02 11:00:59.840,19.18606,73.188287,45.6,66.5,465.5,27.72,70.8,2.19,76
2026-08-02 11:00:59.920,19.186181,73.188216,46.2,70.6,474.0,27.76,70.8,2.12,77
2026-08-02 11:01:00.000,19.186093,73.188275,45.9,68.4,476.0,27.74,71.4,2.05,76
2026-08-02 11:01:00.080,19.185965,73.188232,44.6,67.6,466.8,27.71,71.1,2.13,74
2026-08-02 11:01:00.160,19.18607,73.1882,45.8,70.2,466.3,27.73,71.6,2.08,76
2026-08-02 11:01:00.240,19.186088,73.188186,45.5,67.2,464.3,27.75,70.8,2.06,76
2026-08-02 11:01:00.320,19.186016,73.188168,46.7,72.2,466.6,27.67,71.2,2.04,78
2026-08-02 11:01:00.400,19.185973,73.188162,44.8,68.4,462.9,27.63,71.1,2.01,75
2026-08-02 11:01:00.480,19.185931,73.18809,45.2,66.6,463.2,27.72,71.5,2.19,75
2026-08-02 11:01:00.560,19.185964,73.188114,45.2,68.2,466.0,27.72,71.3,2.07,75
2026-08-02 11:01:00.640,19.185982,73.188059,44.6,66.7,466.4,27.68,71.0,2.23,74
2026-08-02 11:01:00.720,19.18592,73.187999,46.4,69.1,472.2,27.69,71.1,1.98,77
2026-08-02 11:01:00.800,19.185906,73.188025,44.6,67.0,471.7,27.7,70.7,2.02,74
2026-08-02 11:01:00.880,19.185881,73.18797,44.9,65.2,472.0,27.74,71.0,2.03,75
2026-08-02 11:01:00.960,19.185881,73.188014,44.2,65.4,472.4,27.81,70.8,2.11,74
2026-08-02 11:01:01.040,19.18583,73.18795,47.4,72.9,460.2,27.65,71.7,1.79,79
2026-08-02 11:01:01.120,19.185838,73.187893,46.3,67.9,466.6,27.68,71.1,1.99,77
2026-08-02 11:01:01.200,19.185828,73.18784,44.5,65.2,464.2,27.68,71.4,2.08,74
2026-08-02 11:01:01.280,19.18578,73.187866,47.0,70.8,469.3,27.61,70.8,1.99,78
2026-08-02 11:01:01.360,19.185704,73.187804,45.4,68.6,465.0,27.64,71.0,2.04,76
2026-08-02 11:01:01.440,19.185752,73.187767,46.9,70.2,466.0,27.66,71.4,2.05,78
2026-08-02 11:01:01.520,19.18577,73.187751,45.1,68.2,467.5,27.76,70.7,2.03,75
2026-08-02 11:01:01.600,19.185629,73.187715,44.4,65.4,472.4,27.69,70.6,2.12,74
2026-08-02 11:01:01.680,19.18568,73.187755,43.6,66.1,467.0,27.65,71.0,2.09,73
2026-08-02 11:01:01.760,19.185648,73.187677,45.5,68.7,466.6,27.72,71.5,2.06,76
2026-08-02 11:01:01.840,19.185665,73.187619,46.8,71.7,459.7,27.6,71.2,2.1,78
2026-08-02 11:01:01.920,19.185583,73.187662,45.4,68.7,469.8,27.62,70.4,2.02,76
2026-08-02 11:01:02.000,19.185624,73.187659,44.9,68.0,469.4,27.61,71.3,2.09,75
2026-08-02 11:01:02.080,19.185585,73.18761,46.8,71.1,470.0,27.69,71.2,2.04,78
2026-08-02 11:01:02.160,19.185586,73.187571,45.2,69.0,463.4,27.63,70.8,1.99,75
2026-08-02 11:01:02.240,19.18561,73.187576,44.9,68.4,466.8,27.69,71.4,2.03,75
2026-08-02 11:01:02.320,19.185636,73.187511,46.0,68.4,461.5,27.67,71.5,1.99,77
2026-08-02 11:01:02.400,19.185549,73.187507,45.3,66.0,469.6,27.68,71.5,1.96,76
2026-08-02 11:01:02.480,19.185522,73.187518,45.5,68.1,470.1,27.64,71.9,2.01,76
2026-08-02 11:01:02.560,19.185579,73.187408,45.8,66.8,473.1,27.64,71.4,1.95,76
2026-08-02 11:01:02.640,19.185477,73.187442,45.2,66.4,466.3,27.75,71.4,2.05,75
2026-08-02 11:01:02.720,19.185506,73.187473,46.1,68.6,463.7,27.76,71.1,2.13,77
2026-08-02 11:01:02.800,19.18543,73.187395,47.7,71.4,457.3,27.6,71.7,1.89,80
2026-08-02 11:01:02.880,19.185516,73.187403,44.4,67.3,462.9,27.62,71.0,2.05,74
2026-08-02 11:01:02.960,19.185431,73.187373,46.0,71.5,465.0,27.66,71.0,1.92,77
2026-08-02 11:01:03.040,19.185433,73.187274,46.4,71.9,465.5,27.66,71.0,2.14,77
2026-08-02 11:01:03.120,19.185466,73.187237,44.6,67.4,466.9,27.66,70.6,1.85,74
2026-08-02 11:01:03.200,19.185425,73.187271,46.1,71.3,470.3,27.66,71.2,1.9,77
2026-08-02 11:01:03.280,19.185378,73.187184,45.7,67.2,469.3,27.7,71.3,1.91,76
2026-08-02 11:01:03.360,19.185396,73.187234,46.2,68.1,466.1,27.63,71.1,2.01,77
2026-08-02 11:01:03.440,19.18536,73.187287,46.2,67.3,473.0,27.72,71.6,1.87,77
2026-08-02 11:01:03.520,19.185333,73.187164,46.2,69.8,468.8,27.63,71.6,2.06,77
2026-08-02 11:01:03.600,19.185391,73.187167,43.9,66.7,464.6,27.62,71.5,1.93,73
2026-08-02 11:01:03.680,19.185378,73.187106,45.4,67.7,463.5,27.68,71.1,1.99,76
2026-08-02 11:01:03.760,19.185332,73.187072,43.6,64.5,472.5,27.66,70.6,1.9,73
2026-08-02 11:01:03.840,19.18535,73.187057,44.1,66.3,467.6,27.7,72.1,1.92,74
2026-08-02 11:01:03.920,19.185337,73.187077,45.3,70.7,476.1,27.63,71.1,1.93,76
2026-08-02 11:01:04.000,19.185344,73.186976,44.1,67.0,471.0,27.73,70.9,2.05,74
2026-08-02 11:01:04.080,19.185318,73.186949,44.3,68.6,473.4,27.69,71.8,1.87,74
2026-08-02 11:01:04.160,19.185337,73.186982,43.4,60.4,468.4,27.64,71.0,2.05,72
2026-08-02 11:01:04.240,19.18528,73.186899,45.1,67.2,467.0,27.73,71.1,2.12,75
2026-08-02 11:01:04.320,19.185261,73.186901,44.6,69.1,465.1,27.69,71.2,2.25,74
2026-08-02 11:01:04.400,19.185295,73.1869,43.6,68.3,474.2,27.68,71.8,1.96,73
2026-08-02 11:01:04.480,19.185304,73.186855,46.2,71.0,465.4,27.66,71.3,1.99,77
2026-08-02 11:01:04.560,19.185239,73.186837,45.9,69.3,468.0,27.74,71.1,2.0,76
2026-08-02 11:01:04.640,19.18519,73.186823,44.9,67.2,466.3,27.65,70.8,2.11,75
2026-08-02 11:01:04.720,19.185292,73.18677,46.2,67.5,465.1,27.53,70.8,2.12,77
2026-08-02 11:01:04.800,19.185258,73.186691,44.6,66.2,473.1,27.63,71.6,2.07,74
2026-08-02 11:01:04.880,19.185261,73.18683,45.3,69.9,462.9,27.7,71.7,1.95,76
2026-08-02 11:01:04.960,19.185184,73.186724,44.7,67.0,466.2,27.61,71.6,2.04,74
2026-08-02 11:01:05.040,19.185247,73.186745,44.5,66.4,472.0,27.71,71.7,2.04,74
2026-08-02 11:01:05.120,19.185262,73.186752,45.1,68.9,469.3,27.63,71.0,2.03,75
2026-08-02 11:01:05.200,19.185197,73.186695,45.4,67.9,468.5,27.57,71.6,2.06,76
2026-08-02 11:01:05.280,19.185247,73.186635,44.8,66.7,467.4,27.67,71.2,2.09,75
