timestamp,latitude,longitude,pm2_5_ug_m3,pm10_ug_m3,co2_ppm,temperature_c,humidity_percent,wind_speed_m_s
2026-08-02 10:07:22.800,18.528343,73.85529,52.7,84.5,464.6,28.2,69.9,2.68
2026-08-02 10:07:22.850,18.528404,73.855331,53.1,83.7,471.9,28.18,70.1,2.49
2026-08-02 10:07:22.900,18.528068,73.855223,49.8,77.5,468.3,28.19,70.8,2.5
2026-08-02 10:07:22.950,18.528308,73.855302,49.0,80.0,466.8,28.23,70.5,2.49
2026-08-02 10:07:23.000,18.528166,73.85533,48.0,82.7,458.4,28.24,70.2,2.61
2026-08-02 10:07:23.050,18.52809,73.855349,50.1,80.0,459.7,28.07,70.2,2.7
2026-08-02 10:07:23.100,18.528277,73.855368,51.4,81.6,468.9,28.1,71.2,2.62
2026-08-02 10:07:23.150,18.528302,73.855162,52.1,82.0,467.6,28.3,71.0,2.61
2026-08-02 10:07:23.200,18.528007,73.855363,48.7,77.7,469.8,28.15,70.2,2.57
2026-08-02 10:07:23.250,18.528044,73.855379,50.2,80.3,461.8,28.14,69.6,2.38
2026-08-02 10:07:23.300,18.528051,73.855222,49.6,77.3,464.9,28.04,69.8,2.54
2026-08-02 10:07:23.350,18.528139,73.855253,51.0,82.3,467.7,27.99,70.5,2.51
2026-08-02 10:07:23.400,18.528173,73.855086,49.6,79.3,462.6,28.12,70.6,2.52
2026-08-02 10:07:23.450,18.528143,73.855531,52.2,85.4,466.5,28.25,70.1,2.58
2026-08-02 10:07:23.500,18.528278,73.85516,49.3,79.5,464.5,28.24,70.9,2.62
2026-08-02 10:07:23.550,18.52814,73.855395,48.4,77.5,458.8,28.11,69.3,2.52
2026-08-02 10:07:23.600,18.528069,73.855321,51.2,79.4,471.7,28.1,70.1,2.5
2026-08-02 10:07:23.650,18.528065,73.855403,50.3,80.9,461.4,28.17,70.3,2.52
2026-08-02 10:07:23.700,18.528247,73.855447,46.7,77.6,470.8,27.96,69.9,2.39
2026-08-02 10:07:23.750,18.528019,73.855611,49.7,78.3,463.4,28.22,70.6,2.41
2026-08-02 10:07:23.800,18.528165,73.855387,48.2,75.8,460.6,28.23,70.2,2.36
2026-08-02 10:07:23.850,18.528186,73.855344,48.4,75.8,475.5,28.01,70.0,2.32
2026-08-02 10:07:23.900,18.528078,73.855428,50.3,79.9,477.7,28.13,71.0,2.56
2026-08-02 10:07:23.950,18.527982,73.855359,48.2,78.0,466.6,28.16,70.2,2.4
2026-08-02 10:07:24.000,18.528035,73.855278,50.7,81.6,464.4,28.14,70.8,2.6
2026-08-02 10:07:24.050,18.52803,73.855109,49.4,78.1,457.8,28.05,70.6,2.62
2026-08-02 10:07:24.100,18.528181,73.855181,46.9,72.6,460.1,28.21,70.1,2.56
2026-08-02 10:07:24.150,18.528167,73.855267,49.1,80.6,461.5,28.23,70.3,2.48
2026-08-02 10:07:24.200,18.528245,73.85513,52.0,80.7,471.3,28.15,71.0,2.47
2026-08-02 10:07:24.250,18.528158,73.855267,50.7,78.3,462.9,28.09,69.7,2.61
2026-08-02 10:07:24.300,18.527969,73.855056,47.7,78.3,456.1,27.97,70.0,2.63
2026-08-02 10:07:24.350,18.528138,73.855077,47.8,77.3,466.4,28.06,69.9,2.44
2026-08-02 10:07:24.400,18.528169,73.855138,48.7,79.1,462.4,28.16,70.6,2.42
2026-08-02 10:07:24.450,18.528021,73.855205,50.5,83.6,473.8,27.94,71.1,2.52
2026-08-02 10:07:24.500,18.527965,73.855367,51.3,79.1,462.8,28.22,70.2,2.63
2026-08-02 10:07:24.550,18.528149,73.855256,50.5,80.5,462.8,28.21,70.0,2.5
2026-08-02 10:07:24.600,18.528168,73.855322,50.7,80.2,481.3,28.19,70.2,2.55
2026-08-02 10:07:24.650,18.527993,73.855291,49.2,73.0,470.0,28.02,69.9,2.78
2026-08-02 10:07:24.700,18.527984,73.855258,47.7,73.5,472.7,28.18,70.2,2.56
2026-08-02 10:07:24.750,18.52792,73.854911,50.9,79.8,468.4,28.23,69.9,2.31
2026-08-02 10:07:24.800,18.52824,73.855034,50.9,82.1,468.2,28.13,70.2,2.51
2026-08-02 10:07:24.850,18.52795,73.855287,52.7,82.7,469.8,28.08,70.1,2.48
2026-08-02 10:07:24.900,18.527887,73.855169,47.4,77.2,463.9,28.23,70.6,2.56
2026-08-02 10:07:24.950,18.528113,73.855307,49.5,77.5,474.5,28.22,70.5,2.6
2026-08-02 10:07:25.000,18.527794,73.855126,49.7,82.8,468.2,28.16,71.0,2.74
2026-08-02 10:07:25.050,18.527909,73.855013,50.2,84.4,470.0,28.25,70.0,2.39
2026-08-02 10:07:25.100,18.527811,73.855424,50.0,80.7,474.6,28.14,70.0,2.5
2026-08-02 10:07:25.150,18.528279,73.855227,46.2,75.4,464.9,28.15,70.2,2.5
2026-08-02 10:07:25.200,18.527912,73.85518,49.7,78.7,472.1,28.2,70.1,2.74
2026-08-02 10:07:25.250,18.527959,73.854973,47.9,79.6,469.9,28.23,70.1,2.36
2026-08-02 10:07:25.300,18.528055,73.855027,49.7,81.7,468.7,28.11,70.5,2.39
2026-08-02 10:07:25.350,18.52806,73.854956,53.1,83.3,455.5,28.12,70.5,2.45
2026-08-02 10:07:25.400,18.52793,73.854871,47.2,75.7,469.2,28.17,69.7,2.37
2026-08-02 10:07:25.450,18.527922,73.854937,49.9,79.6,459.6,28.02,71.4,2.54
2026-08-02 10:07:25.500,18.527919,73.855243,49.4,78.3,464.8,28.27,70.4,2.56
2026-08-02 10:07:25.550,18.528077,73.855081,51.0,81.8,468.7,28.2,69.8,2.51
2026-08-02 10:07:25.600,18.528031,73.855099,50.0,77.3,466.8,28.09,70.2,2.5
2026-08-02 10:07:25.650,18.527886,73.855222,47.5,76.3,467.5,28.05,71.3,2.68
2026-08-02 10:07:25.700,18.528049,73.855198,48.9,76.9,463.7,27.98,69.7,2.54
2026-08-02 10:07:25.750,18.528176,73.855203,49.3,79.4,464.7,28.2,70.3,2.61
2026-08-02 10:07:25.800,18.527906,73.854952,49.6,79.8,468.6,28.05,70.3,2.45
2026-08-02 10:07:25.850,18.528065,73.855111,49.5,75.6,463.3,28.2,70.4,2.74
2026-08-02 10:07:25.900,18.52817,73.855189,48.4,80.0,466.5,28.13,70.9,2.57
2026-08-02 10:07:25.950,18.528127,73.855404,49.9,83.8,454.6,28.2,69.6,2.54
2026-08-02 10:07:26.000,18.52823,73.854985,49.9,74.4,474.8,28.2,70.3,2.67
2026-08-02 10:07:26.050,18.52806,73.855129,51.9,82.8,458.6,28.08,70.4,2.65
2026-08-02 10:07:26.100,18.528045,73.855111,49.5,79.3,463.6,28.21,70.4,2.53
2026-08-02 10:07:26.150,18.528091,73.855159,47.5,74.6,472.2,28.19,70.4,2.55
2026-08-02 10:07:26.200,18.527972,73.855127,49.0,81.6,462.2,28.07,70.9,2.54
2026-08-02 10:07:26.250,18.528064,73.855126,48.8,79.8,465.0,28.02,70.3,2.37
2026-08-02 10:07:26.300,18.528048,73.855069,51.4,83.8,469.2,28.11,70.2,2.59
2026-08-02 10:07:26.350,18.528004,73.854888,48.7,77.8,463.9,28.15,70.0,2.56
2026-08-02 10:07:26.400,18.527866,73.854886,47.2,75.6,477.0,28.07,70.3,2.6
2026-08-02 10:07:26.450,18.527771,73.854889,50.4,81.2,461.0,28.08,69.6,2.64
2026-08-02 10:07:26.500,18.527909,73.854873,49.1,80.7,475.1,28.01,69.7,2.68
2026-08-02 10:07:26.550,18.52796,73.855113,50.2,81.4,453.8,28.07,69.7,2.39
2026-08-02 10:07:26.600,18.52787,73.855152,50.5,80.8,463.3,27.97,69.5,2.75
2026-08-02 10:07:26.650,18.527949,73.854996,47.5,77.3,462.2,28.07,70.2,2.37
2026-08-02 10:07:26.700,18.528078,73.855041,50.3,82.7,471.5,28.21,70.2,2.6
2026-08-02 10:07:26.750,18.527893,73.855207,48.7,80.3,464.0,27.94,70.3,2.58
2026-08-02 10:07:26.800,18.527955,73.854942,48.8,76.8,471.3,28.15,70.9,2.49
2026-08-02 10:07:26.850,18.52776,73.855117,50.4,81.3,459.4,28.18,70.1,2.59
2026-08-02 10:07:26.900,18.528084,73.855052,50.3,83.5,462.2,28.11,70.4,2.48
2026-08-02 10:07:26.950,18.527849,73.855092,49.6,75.9,459.0,28.23,69.9,2.36
2026-08-02 10:07:27.000,18.52784,73.85494,48.1,79.0,474.6,28.17,70.2,2.74
2026-08-02 10:07:27.050,18.527928,73.85517,50.0,80.1,463.2,28.15,70.5,2.62
2026-08-02 10:07:27.100,18.527967,73.855008,48.1,72.8,461.5,28.1,70.7,2.7
2026-08-02 10:07:27.150,18.527998,73.855007,46.5,74.6,467.2,28.05,70.1,2.62
2026-08-02 10:07:27.200,18.528198,73.855057,49.7,76.6,463.3,28.21,70.6,2.37
2026-08-02 10:07:27.250,18.527953,73.855137,48.3,79.5,468.6,28.1,69.8,2.53
2026-08-02 10:07:27.300,18.527976,73.854811,51.2,85.2,460.0,28.28,70.7,2.38
2026-08-02 10:07:27.350,18.527847,73.854771,47.0,75.9,467.5,28.08,69.7,2.61
2026-08-02 10:07:27.400,18.528266,73.854961,50.4,82.8,461.0,28.07,70.3,2.47
2026-08-02 10:07:27.450,18.527916,73.854906,50.1,79.6,463.9,28.11,70.4,2.73
2026-08-02 10:07:27.500,18.528016,73.854976,52.4,84.7,464.3,28.07,69.7,2.27
2026-08-02 10:07:27.550,18.527883,73.854931,51.1,82.4,461.3,28.09,70.2,2.74
2026-08-02 10:07:27.600,18.52773,73.855081,49.9,77.7,463.2,28.11,69.6,2.43
2026-08-02 10:07:27.650,18.527772,73.855076,51.4,81.7,468.3,28.15,70.4,2.69
2026-08-02 10:07:27.700,18.527901,73.854803,49.1,77.8,458.1,28.14,69.7,2.51
2026-08-02 10:07:27.750,18.527788,73.8549,51.5,83.0,476.9,28.13,70.3,2.3
2026-08-02 10:07:27.800,18.528026,73.855004,50.2,80.1,469.0,27.98,70.6,2.55
2026-08-02 10:07:27.850,18.527925,73.855111,49.5,82.2,477.4,28.18,70.6,2.63
2026-08-02 10:07:27.900,18.528033,73.854932,51.1,82.3,467.2,28.08,70.0,2.6
2026-08-02 10:07:27.950,18.52794,73.85499,49.0,77.5,471.1,28.02,71.1,2.81
2026-08-02 10:07:28.000,18.528128,73.854808,49.9,81.9,473.7,28.13,70.7,2.76
2026-08-02 10:07:28.050,18.527922,73.854926,47.1,75.5,465.3,28.08,70.4,2.6
2026-08-02 10:07:28.100,18.527721,73.8551,50.0,81.7,462.7,28.1,69.9,2.46
2026-08-02 10:07:28.150,18.527751,73.854987,49.1,80.5,460.2,28.25,69.8,2.42
2026-08-02 10:07:28.200,18.527936,73.854993,51.7,81.8,465.7,28.28,70.2,2.49
2026-08-02 10:07:28.250,18.527664,73.854872,47.8,76.8,468.6,28.21,69.8,2.59
2026-08-02 10:07:28.300,18.527854,73.855018,49.2,76.0,463.2,27.97,69.6,2.49
2026-08-02 10:07:28.350,18.527905,73.85493,52.1,82.5,463.6,28.08,69.6,2.78
2026-08-02 10:07:28.400,18.527759,73.855154,51.5,82.4,466.8,27.94,69.9,2.59
2026-08-02 10:07:28.450,18.528092,73.854925,47.2,78.3,463.6,28.1,69.9,2.6
2026-08-02 10:07:28.500,18.527724,73.854683,52.3,84.9,471.2,28.08,70.9,2.75
2026-08-02 10:07:28.550,18.528028,73.854839,52.3,83.3,461.7,28.15,70.8,2.77
2026-08-02 10:07:28.600,18.527743,73.854778,50.6,79.2,459.0,28.08,70.1,2.52
2026-08-02 10:07:28.650,18.528003,73.855129,49.6,82.5,469.5,28.04,70.2,2.64
2026-08-02 10:07:28.700,18.527779,73.854807,50.8,82.4,461.1,28.11,69.4,2.63
2026-08-02 10:07:28.750,18.528032,73.854924,50.0,78.9,468.7,28.08,69.9,2.66
2026-08-02 10:07:28.800,18.5276,73.855045,48.8,75.4,469.3,28.16,70.7,2.62
2026-08-02 10:07:28.850,18.527828,73.854871,50.5,80.4,462.8,28.15,70.2,2.78
2026-08-02 10:07:28.900,18.527736,73.854818,51.6,80.6,471.6,28.08,70.7,2.5
2026-08-02 10:07:28.950,18.527609,73.854939,49.3,79.0,467.6,28.16,70.4,2.5
2026-08-02 10:07:29.000,18.52799,73.855038,51.2,84.4,476.9,28.17,70.4,2.7
2026-08-02 10:07:29.050,18.527699,73.854754,51.5,84.6,461.8,28.1,70.1,2.82
2026-08-02 10:07:29.100,18.527683,73.854947,51.0,80.2,463.6,28.17,69.9,2.67
2026-08-02 10:07:29.150,18.527732,73.85508,48.0,73.4,470.5,28.18,70.8,2.5
2026-08-02 10:07:29.200,18.527715,73.854909,50.4,81.1,473.5,28.04,70.3,2.51
2026-08-02 10:07:29.250,18.52786,73.854875,50.1,80.5,463.0,28.15,70.5,2.77
2026-08-02 10:07:29.300,18.52774,73.854904,51.6,83.5,471.2,28.27,70.2,2.72
2026-08-02 10:07:29.350,18.527584,73.85508,50.4,77.2,466.1,28.22,70.3,2.61
2026-08-02 10:07:29.400,18.527761,73.85475,49.2,80.6,472.6,28.13,70.7,2.63
2026-08-02 10:07:29.450,18.527859,73.854945,49.6,80.1,463.9,28.2,70.7,2.47
2026-08-02 10:07:29.500,18.527864,73.854906,48.2,78.1,466.2,28.15,69.5,2.47
2026-08-02 10:07:29.550,18.527537,73.854925,50.4,75.6,462.3,28.07,69.7,2.58
2026-08-02 10:07:29.600,18.527803,73.854629,51.2,80.7,478.0,28.11,70.3,2.78
2026-08-02 10:07:29.650,18.527612,73.854658,51.4,87.0,464.7,28.15,69.9,2.82
2026-08-02 10:07:29.700,18.52771,73.854917,52.4,86.8,459.7,28.13,69.9,2.69
2026-08-02 10:07:29.750,18.527622,73.854976,51.9,81.4,458.0,28.17,70.7,2.71
2026-08-02 10:07:29.800,18.52786,73.854888,51.9,81.5,464.1,28.09,70.1,2.69
2026-08-02 10:07:29.850,18.5278,73.854785,47.8,77.7,472.9,28.16,70.2,2.49
2026-08-02 10:07:29.900,18.527906,73.854763,50.7,84.2,468.1,28.07,70.4,2.69
2026-08-02 10:07:29.950,18.527806,73.854974,47.3,76.6,477.1,28.04,70.3,2.47
2026-08-02 10:07:30.000,18.52758,73.854683,53.0,82.7,474.0,28.01,70.4,2.37
2026-08-02 10:07:30.050,18.5277,73.854814,50.1,80.6,464.3,28.04,69.9,2.67
2026-08-02 10:07:30.100,18.527492,73.854822,48.8,80.0,469.6,28.01,69.8,2.67
2026-08-02 10:07:30.150,18.527637,73.854793,49.4,80.9,467.8,28.15,70.0,2.71
2026-08-02 10:07:30.200,18.527759,73.85472,50.4,79.5,466.8,28.02,70.0,2.78
2026-08-02 10:07:30.250,18.527617,73.85468,50.2,79.7,469.1,28.11,69.9,2.69
2026-08-02 10:07:30.300,18.527635,73.854395,51.0,83.1,469.6,28.07,70.2,2.5
2026-08-02 10:07:30.350,18.527571,73.854839,48.5,76.8,470.1,28.05,70.4,2.71
2026-08-02 10:07:30.400,18.527685,73.854882,48.7,77.5,461.2,28.08,70.4,2.72
2026-08-02 10:07:30.450,18.527744,73.854961,50.3,80.1,468.4,28.25,70.5,2.8
2026-08-02 10:07:30.500,18.527649,73.854781,51.4,86.8,467.4,28.13,69.6,2.52
2026-08-02 10:07:30.550,18.527738,73.854834,49.9,79.2,457.4,28.08,70.3,2.7
2026-08-02 10:07:30.600,18.527403,73.854961,51.2,81.4,464.3,28.19,70.2,2.78
2026-08-02 10:07:30.650,18.527598,73.854628,50.4,82.8,465.5,28.04,70.2,2.66
2026-08-02 10:07:30.700,18.527794,73.854788,53.8,87.6,465.9,28.32,70.4,2.77
2026-08-02 10:07:30.750,18.527879,73.85449,53.7,84.4,469.6,28.12,69.9,2.54
2026-08-02 10:07:30.800,18.527801,73.854689,47.6,78.9,468.1,28.17,70.1,2.57
2026-08-02 10:07:30.850,18.527511,73.854793,53.7,86.6,464.2,28.07,70.4,2.64
2026-08-02 10:07:30.900,18.527696,73.854729,49.3,80.2,472.7,28.2,70.2,2.77
2026-08-02 10:07:30.950,18.527756,73.854652,53.4,83.2,470.4,28.25,69.7,2.82
2026-08-02 10:07:31.000,18.527706,73.854791,48.9,78.4,456.6,28.13,70.0,2.39
2026-08-02 10:07:31.050,18.52754,73.854698,51.3,80.5,467.7,28.12,70.0,2.86
2026-08-02 10:07:31.100,18.527647,73.854767,50.8,81.7,460.0,28.05,70.1,2.74
2026-08-02 10:07:31.150,18.527786,73.854604,50.8,80.1,466.6,28.17,70.7,2.72
2026-08-02 10:07:31.200,18.527536,73.854793,51.4,84.0,466.2,28.24,70.4,2.75
2026-08-02 10:07:31.250,18.527525,73.85472,53.3,86.9,467.3,28.04,70.2,2.78
2026-08-02 10:07:31.300,18.527702,73.854826,50.4,82.4,464.5,28.16,70.5,2.55
2026-08-02 10:07:31.350,18.527799,73.854908,49.0,77.1,465.4,28.16,70.7,2.87
2026-08-02 10:07:31.400,18.527629,73.854913,50.3,82.9,471.2,28.21,69.9,2.56
2026-08-02 10:07:31.450,18.527742,73.854758,47.7,77.4,468.9,28.05,69.4,2.68
2026-08-02 10:07:31.500,18.527662,73.854699,48.3,76.6,470.0,28.19,70.2,2.61
2026-08-02 10:07:31.550,18.527553,73.854746,51.4,80.0,457.1,28.02,69.7,2.73
2026-08-02 10:07:31.600,18.527535,73.854885,47.9,78.7,464.7,28.14,70.4,2.55
2026-08-02 10:07:31.650,18.527463,73.854748,50.8,79.6,471.4,28.13,70.5,2.75
2026-08-02 10:07:31.700,18.527678,73.854704,49.6,80.5,466.1,28.02,70.2,2.66
2026-08-02 10:07:31.750,18.527687,73.854706,48.7,82.1,469.4,28.21,69.9,2.55
2026-08-02 10:07:31.800,18.527407,73.854677,48.0,75.9,462.1,28.07,69.4,2.67
2026-08-02 10:07:31.850,18.527648,73.854694,49.8,80.3,466.0,28.01,70.3,2.59
2026-08-02 10:07:31.900,18.527721,73.854623,47.3,70.6,467.8,28.08,70.6,2.51
2026-08-02 10:07:31.950,18.527542,73.854943,50.2,83.8,466.5,28.03,70.2,2.66
2026-08-02 10:07:32.000,18.527615,73.854743,50.0,81.3,466.4,28.07,70.1,2.65
2026-08-02 10:07:32.050,18.527625,73.854537,47.6,74.3,465.9,28.13,70.5,2.52
2026-08-02 10:07:32.100,18.527829,73.854592,50.8,82.4,465.0,28.04,69.8,2.7
2026-08-02 10:07:32.150,18.527723,73.854501,48.6,77.6,469.5,28.0,69.7,2.64
2026-08-02 10:07:32.200,18.527918,73.85464,50.5,83.9,463.8,28.09,69.7,2.54
2026-08-02 10:07:32.250,18.527593,73.85464,50.7,76.3,466.7,28.09,70.7,2.73
2026-08-02 10:07:32.300,18.527664,73.854523,49.6,82.6,465.1,28.09,70.5,2.43
2026-08-02 10:07:32.350,18.527638,73.854776,47.9,76.5,468.6,28.12,70.5,3.0
2026-08-02 10:07:32.400,18.527776,73.854621,49.8,77.9,467.4,28.06,69.8,2.89
2026-08-02 10:07:32.450,18.52775,73.854578,51.7,81.9,471.5,28.01,69.9,2.73
2026-08-02 10:07:32.500,18.527639,73.854592,47.6,78.6,467.2,28.1,69.9,2.88
2026-08-02 10:07:32.550,18.527678,73.854603,47.7,77.2,468.4,28.11,70.9,2.65
2026-08-02 10:07:32.600,18.527672,73.85459,48.7,76.3,462.6,27.97,70.5,2.79
2026-08-02 10:07:32.650,18.527647,73.854604,47.6,75.5,472.2,28.12,70.2,2.6
2026-08-02 10:07:32.700,18.527422,73.854765,48.3,78.6,472.7,28.14,70.4,2.87
2026-08-02 10:07:32.750,18.527622,73.854733,48.1,76.4,461.4,28.17,70.4,2.77
2026-08-02 10:07:32.800,18.527674,73.854467,52.1,82.4,463.0,28.1,69.8,2.68
2026-08-02 10:07:32.850,18.527508,73.854499,49.4,78.3,469.3,28.15,70.3,2.73
2026-08-02 10:07:32.900,18.527613,73.854706,51.9,81.7,465.6,27.97,71.0,2.77
2026-08-02 10:07:32.950,18.527495,73.854709,48.0,77.6,470.4,28.03,70.2,2.58
2026-08-02 10:07:33.000,18.52753,73.854532,47.6,76.6,462.9,27.97,70.1,2.72
2026-08-02 10:07:33.050,18.527614,73.854935,49.9,79.5,459.2,28.13,70.4,2.5
2026-08-02 10:07:33.100,18.527666,73.854519,54.4,91.7,471.7,28.11,70.6,2.83
2026-08-02 10:07:33.150,18.527621,73.854635,48.1,76.2,465.5,28.0,70.8,2.86
2026-08-02 10:07:33.200,18.527591,73.854617,51.3,86.1,468.3,28.22,69.6,2.78
2026-08-02 10:07:33.250,18.527725,73.854458,50.0,81.9,474.6,28.12,69.8,2.63
2026-08-02 10:07:33.300,18.527446,73.854576,50.1,81.1,477.1,28.09,69.8,2.58
2026-08-02 10:07:33.350,18.527419,73.854617,48.2,72.8,463.0,27.99,70.1,2.5
2026-08-02 10:07:33.400,18.527754,73.854594,51.6,87.2,460.5,28.21,70.3,2.69
2026-08-02 10:07:33.450,18.527522,73.854493,48.4,77.3,471.3,28.19,69.7,2.69
2026-08-02 10:07:33.500,18.527475,73.854535,49.8,77.5,467.2,28.06,69.3,2.44
2026-08-02 10:07:33.550,18.527601,73.854314,50.7,81.7,467.4,28.11,70.1,2.71
2026-08-02 10:07:33.600,18.527722,73.854347,49.2,73.6,468.6,28.15,69.8,2.93
2026-08-02 10:07:33.650,18.527526,73.854449,52.3,83.7,463.2,27.97,70.3,2.73
2026-08-02 10:07:33.700,18.527414,73.854724,48.6,75.3,465.7,27.92,70.2,2.87
2026-08-02 10:07:33.750,18.527398,73.854525,50.2,78.2,464.9,27.97,70.8,2.61
2026-08-02 10:07:33.800,18.527601,73.854542,50.7,81.0,470.7,28.12,70.0,2.66
2026-08-02 10:07:33.850,18.527503,73.854538,50.1,80.5,466.2,27.97,70.9,2.61
2026-08-02 10:07:33.900,18.527623,73.854446,50.0,78.6,470.2,28.08,70.1,2.59
2026-08-02 10:07:33.950,18.527697,73.854541,48.0,78.7,467.1,28.05,70.1,2.82
2026-08-02 10:07:34.000,18.527562,73.854678,48.9,79.1,478.1,28.09,70.5,2.72
2026-08-02 10:07:34.050,18.527282,73.854411,49.6,80.4,465.2,27.95,70.1,2.42
2026-08-02 10:07:34.100,18.527641,73.854356,49.5,79.3,477.6,28.0,70.4,2.62
2026-08-02 10:07:34.150,18.527576,73.85462,52.3,81.6,463.1,28.01,70.3,2.76
2026-08-02 10:07:34.200,18.527297,73.85471,51.0,79.2,465.0,28.02,70.5,2.9
2026-08-02 10:07:34.250,18.527255,73.854471,49.9,77.4,459.0,28.05,70.1,2.67
2026-08-02 10:07:34.300,18.527479,73.854258,48.7,78.5,458.7,28.25,70.4,2.7
2026-08-02 10:07:34.350,18.527606,73.854349,49.3,76.8,469.9,28.14,70.5,2.65
2026-08-02 10:07:34.400,18.5276,73.854534,50.0,82.1,468.6,28.09,70.1,2.69
2026-08-02 10:07:34.450,18.527298,73.854504,50.7,79.8,465.1,28.04,69.6,2.66
2026-08-02 10:07:34.500,18.527456,73.854333,50.8,82.0,467.1,28.06,69.9,2.72
2026-08-02 10:07:34.550,18.527626,73.854543,48.0,77.4,466.3,28.01,70.0,2.73
2026-08-02 10:07:34.600,18.527446,73.854571,49.9,82.2,467.7,28.03,69.5,2.8
2026-08-02 10:07:34.650,18.527332,73.854456,51.3,84.7,469.3,28.2,70.6,2.71
2026-08-02 10:07:34.700,18.527505,73.854532,48.8,76.6,469.1,28.15,69.7,2.62
2026-08-02 10:07:34.750,18.527186,73.854655,49.1,75.0,470.8,27.95,69.9,2.82
2026-08-02 10:07:34.800,18.527134,73.85448,52.6,84.2,463.5,27.95,70.3,2.68
2026-08-02 10:07:34.850,18.527482,73.854451,49.4,80.5,460.8,28.04,70.8,2.66
2026-08-02 10:07:34.900,18.52737,73.854462,49.5,77.1,467.2,28.04,70.5,2.61
2026-08-02 10:07:34.950,18.52769,73.854382,51.4,85.2,460.6,27.92,70.3,2.63
2026-08-02 10:07:35.000,18.527505,73.854238,51.2,83.8,459.8,28.1,69.3,2.74
2026-08-02 10:07:35.050,18.52761,73.854455,49.7,78.6,466.6,28.25,70.3,2.61
2026-08-02 10:07:35.100,18.527531,73.854431,49.8,73.6,468.1,28.11,70.1,2.69
2026-08-02 10:07:35.150,18.52748,73.854016,49.4,77.3,467.6,28.1,69.9,2.47
2026-08-02 10:07:35.200,18.527545,73.854621,50.1,83.6,477.4,28.04,70.5,2.9
2026-08-02 10:07:35.250,18.527508,73.854273,50.1,81.9,474.4,27.95,70.1,2.91
2026-08-02 10:07:35.300,18.527311,73.854383,48.0,73.8,466.0,28.04,70.2,2.62
2026-08-02 10:07:35.350,18.527619,73.854518,48.5,75.0,466.5,28.12,70.3,2.87
2026-08-02 10:07:35.400,18.527378,73.854315,50.2,80.1,466.3,28.06,70.8,2.6
2026-08-02 10:07:35.450,18.527519,73.854671,50.5,80.0,457.5,28.06,70.1,2.77
2026-08-02 10:07:35.500,18.52732,73.85434,48.4,81.6,462.4,28.16,70.7,2.9
2026-08-02 10:07:35.550,18.527469,73.854389,48.4,77.6,473.2,28.15,70.6,2.74
2026-08-02 10:07:35.600,18.527445,73.85451,50.4,81.7,467.4,28.09,70.4,2.64
2026-08-02 10:07:35.650,18.527309,73.854327,52.5,83.4,471.5,28.12,69.9,2.61
2026-08-02 10:07:35.700,18.527401,73.854339,51.1,84.5,462.5,27.91,70.6,2.56
2026-08-02 10:07:35.750,18.527404,73.854511,48.1,76.6,473.2,28.17,70.3,2.7
2026-08-02 10:07:35.800,18.527356,73.854654,49.8,77.1,471.3,28.07,70.2,2.64
2026-08-02 10:07:35.850,18.527573,73.854375,51.9,84.1,472.4,28.16,70.3,2.7
2026-08-02 10:07:35.900,18.527364,73.854465,48.4,78.4,460.5,28.05,70.0,2.88
2026-08-02 10:07:35.950,18.527358,73.85426,50.8,83.6,469.4,28.05,70.0,2.8
2026-08-02 10:07:36.000,18.527431,73.854379,47.3,73.4,477.5,27.97,70.3,2.7
2026-08-02 10:07:36.050,18.527373,73.85435,47.4,78.8,467.0,28.06,71.0,2.63
2026-08-02 10:07:36.100,18.527357,73.854564,53.0,81.5,467.1,28.12,70.7,2.58
2026-08-02 10:07:36.150,18.527278,73.854374,50.3,83.9,472.0,28.07,70.5,2.82
2026-08-02 10:07:36.200,18.52757,73.854238,47.9,83.3,464.8,28.11,70.4,2.72
2026-08-02 10:07:36.250,18.527344,73.854283,52.4,84.8,473.5,28.16,69.5,2.64
2026-08-02 10:07:36.300,18.527456,73.854258,50.5,80.9,461.0,28.05,70.5,2.84
2026-08-02 10:07:36.350,18.527527,73.854469,49.4,79.5,470.2,28.03,71.1,3.09
2026-08-02 10:07:36.400,18.527433,73.854392,49.0,79.1,469.9,27.88,70.8,2.73
2026-08-02 10:07:36.450,18.527397,73.854398,51.3,80.7,457.5,28.02,69.9,2.64
2026-08-02 10:07:36.500,18.527392,73.854326,51.7,80.8,470.1,28.05,69.6,2.69
2026-08-02 10:07:36.550,18.527174,73.854599,48.6,77.1,463.8,28.04,69.5,2.85
2026-08-02 10:07:36.600,18.52719,73.854252,50.4,82.1,469.7,28.06,70.3,2.81
2026-08-02 10:07:36.650,18.527191,73.854255,48.0,77.1,469.7,28.05,70.5,2.7
2026-08-02 10:07:36.700,18.527429,73.854142,49.2,77.0,472.2,28.07,70.3,2.99
2026-08-02 10:07:36.750,18.527627,73.854171,51.0,80.5,468.7,28.04,70.3,2.76
2026-08-02 10:07:36.800,18.527366,73.854238,49.5,82.0,462.9,28.15,70.4,2.65
2026-08-02 10:07:36.850,18.527325,73.854177,50.5,80.3,471.0,28.29,69.5,2.51
2026-08-02 10:07:36.900,18.527304,73.854291,48.8,80.4,459.4,28.06,69.9,2.44
2026-08-02 10:07:36.950,18.527365,73.854393,49.9,77.4,465.1,28.04,70.2,2.75
